Customer ID,Age,Gender,Location,Subscription Status,Previous Purchases,Preferred Payment Method,Frequency of Purchases
488,41,Male,Iowa,Yes,22,Credit Card,3
494,28,Male,Nevada,Yes,19,Cash,5
496,33,Male,Michigan,Yes,6,Debit Card,6
500,36,Male,Rhode Island,Yes,24,PayPal,4
510,41,Male,Delaware,Yes,17,Debit Card,7
511,21,Male,West Virginia,Yes,22,Venmo,2
513,19,Male,New York,Yes,2,Bank Transfer,4
516,28,Male,Kentucky,Yes,7,Cash,4
517,34,Male,West Virginia,Yes,19,Debit Card,5
519,24,Male,Oregon,Yes,16,Venmo,1
520,19,Male,Minnesota,Yes,17,Bank Transfer,3
530,32,Male,California,Yes,6,Credit Card,4
553,24,Male,Missouri,Yes,18,Bank Transfer,7
557,40,Male,Montana,Yes,21,Cash,6
561,25,Male,Louisiana,Yes,12,Debit Card,2
568,21,Male,New Hampshire,Yes,24,Venmo,6
582,32,Male,Iowa,Yes,12,Bank Transfer,1
583,40,Male,Colorado,Yes,2,Bank Transfer,3
595,35,Male,Oklahoma,Yes,6,Debit Card,4
601,22,Male,South Carolina,Yes,25,Venmo,4
602,32,Male,West Virginia,Yes,5,Cash,6
603,37,Male,Oregon,Yes,10,Cash,1
606,40,Male,California,Yes,17,Bank Transfer,7
609,41,Male,Delaware,Yes,21,Venmo,1
612,43,Male,California,Yes,19,Cash,4
620,19,Male,Nebraska,Yes,1,Debit Card,1
621,33,Male,Rhode Island,Yes,10,Venmo,1
627,31,Male,New Hampshire,Yes,10,Venmo,2
628,42,Male,Oregon,Yes,24,PayPal,4
630,26,Male,Vermont,Yes,11,Debit Card,2
633,35,Male,Wyoming,Yes,19,Venmo,6
637,41,Male,Wisconsin,Yes,14,Bank Transfer,1
644,18,Male,Oregon,Yes,10,Bank Transfer,1
651,34,Male,Florida,Yes,12,Bank Transfer,2
655,24,Male,California,Yes,23,Venmo,2
656,20,Male,Mississippi,Yes,19,Venmo,4
657,42,Male,Pennsylvania,Yes,6,PayPal,3
679,27,Male,Maine,Yes,25,Debit Card,1
682,30,Male,Louisiana,Yes,24,Credit Card,1
684,33,Male,Michigan,Yes,3,Bank Transfer,4
696,30,Male,Nevada,Yes,15,Debit Card,1
703,18,Male,Montana,Yes,1,Cash,7
705,34,Male,Idaho,Yes,18,PayPal,2
709,37,Male,Kentucky,Yes,19,Cash,6
717,30,Male,Missouri,Yes,9,Venmo,5
718,21,Male,Alaska,Yes,7,Venmo,1
719,22,Male,Florida,Yes,25,Bank Transfer,2
721,33,Male,New Mexico,Yes,19,Debit Card,7
727,32,Male,North Dakota,Yes,20,Bank Transfer,1
729,29,Male,Nebraska,Yes,12,PayPal,1
741,26,Male,South Dakota,Yes,22,Credit Card,6
742,22,Male,West Virginia,Yes,23,Bank Transfer,1
749,35,Male,South Dakota,Yes,8,Bank Transfer,3
751,25,Male,Maryland,Yes,5,Venmo,2
753,39,Male,Ohio,Yes,17,PayPal,1
755,36,Male,North Carolina,Yes,3,Debit Card,3
758,41,Male,Minnesota,Yes,18,Debit Card,3
761,33,Male,Minnesota,Yes,6,Cash,2
768,27,Male,Pennsylvania,Yes,11,Cash,2
771,19,Male,Vermont,Yes,8,Credit Card,2
774,29,Male,California,Yes,14,Debit Card,5
775,42,Male,Nevada,Yes,11,Credit Card,3
779,29,Male,Massachusetts,Yes,23,Debit Card,2
782,30,Male,Vermont,Yes,12,Credit Card,6
783,28,Male,Hawaii,Yes,15,Cash,7
790,33,Male,Idaho,Yes,4,Credit Card,5
791,22,Male,Louisiana,Yes,12,Bank Transfer,3
794,24,Male,Alabama,Yes,16,Credit Card,4
801,32,Male,Utah,Yes,20,Cash,1
802,25,Male,New Mexico,Yes,12,Credit Card,6
803,38,Male,Delaware,Yes,2,Bank Transfer,7
808,27,Male,New York,Yes,15,Credit Card,7
815,31,Male,Minnesota,Yes,8,PayPal,4
817,26,Male,Illinois,Yes,24,Debit Card,4
823,35,Male,Mississippi,Yes,23,Bank Transfer,2
826,27,Male,Nebraska,Yes,17,Cash,4
830,42,Male,Idaho,Yes,14,Credit Card,6
831,41,Male,Wyoming,Yes,5,Credit Card,2
834,43,Male,Oklahoma,Yes,11,Credit Card,2
836,35,Male,Maryland,Yes,21,Debit Card,7
837,23,Male,West Virginia,Yes,22,Cash,5
841,42,Male,Alabama,Yes,18,PayPal,7
850,23,Male,Missouri,Yes,24,PayPal,3
852,35,Male,Massachusetts,Yes,19,Debit Card,4
853,34,Male,Florida,Yes,23,Debit Card,1
855,21,Male,California,Yes,22,Venmo,4
861,26,Male,South Carolina,Yes,3,Cash,4
863,19,Male,Arkansas,Yes,13,PayPal,6
868,37,Male,Colorado,Yes,23,Bank Transfer,6
869,40,Male,North Carolina,Yes,2,Credit Card,1
875,25,Male,Maine,Yes,10,Venmo,1
876,37,Male,North Dakota,Yes,7,Bank Transfer,1
877,41,Male,Nebraska,Yes,1,Debit Card,7
881,39,Male,Nevada,Yes,25,Debit Card,4
892,20,Male,Pennsylvania,Yes,24,PayPal,1
894,33,Male,Nebraska,Yes,14,Venmo,4
903,43,Male,Kentucky,Yes,5,Cash,4
907,41,Male,South Carolina,Yes,21,Debit Card,5
909,26,Male,New Jersey,Yes,9,PayPal,1
920,41,Male,Massachusetts,Yes,17,Debit Card,5
926,22,Male,Arizona,Yes,8,Cash,4
928,28,Male,New Mexico,Yes,8,Venmo,5
931,26,Male,Hawaii,Yes,20,Credit Card,5
932,24,Male,Nebraska,Yes,24,Bank Transfer,6
938,32,Male,Iowa,Yes,18,Venmo,3
939,36,Male,Wisconsin,Yes,21,Debit Card,6
940,25,Male,New York,Yes,24,Credit Card,4
944,32,Male,Oklahoma,Yes,13,Venmo,6
946,38,Male,Minnesota,Yes,8,Venmo,1
958,38,Male,Indiana,Yes,11,Cash,3
960,36,Male,Nevada,Yes,12,Cash,6
961,18,Male,Louisiana,Yes,20,Venmo,3
964,21,Male,South Carolina,Yes,14,Credit Card,7
965,42,Male,Arizona,Yes,12,Venmo,5
966,43,Male,Delaware,Yes,10,Credit Card,2
968,27,Male,Georgia,Yes,4,Cash,7
985,26,Male,Utah,Yes,8,Credit Card,5
986,32,Male,West Virginia,Yes,12,Bank Transfer,2
1001,43,Male,Georgia,Yes,1,Bank Transfer,5
1006,43,Male,New York,Yes,5,Debit Card,5
1010,39,Male,Louisiana,Yes,11,Venmo,2
1017,20,Male,Idaho,Yes,15,Bank Transfer,1
1018,21,Male,Oklahoma,Yes,14,Credit Card,2
1025,28,Male,Pennsylvania,Yes,18,Venmo,3
1028,33,Male,Ohio,Yes,11,Cash,4
1039,41,Male,Nebraska,Yes,3,Bank Transfer,7
1042,36,Male,Minnesota,Yes,11,Cash,6
1045,39,Male,Oregon,Yes,17,Bank Transfer,1
1047,40,Male,Illinois,Yes,12,Venmo,2
1048,31,Male,Utah,Yes,7,Credit Card,6
1049,30,Male,Maine,Yes,19,Venmo,6
1060,22,Male,North Carolina,No,25,Debit Card,4
1061,27,Male,Iowa,No,21,Debit Card,1
1062,36,Male,Idaho,No,12,Venmo,1
1068,18,Male,Pennsylvania,No,22,PayPal,3
1086,25,Male,Utah,No,23,Venmo,6
1095,25,Male,Connecticut,No,25,Cash,3
1104,35,Male,Tennessee,No,8,Debit Card,5
1105,35,Male,Delaware,No,8,Bank Transfer,3
1106,33,Male,Massachusetts,No,6,Venmo,1
1112,22,Male,New York,No,4,Credit Card,5
1114,28,Male,Maryland,No,11,PayPal,5
1118,25,Male,California,No,24,Credit Card,4
1126,27,Male,North Dakota,No,10,Bank Transfer,7
1141,31,Male,Maryland,No,6,Credit Card,1
1142,39,Male,Ohio,No,23,PayPal,6
1145,41,Male,South Carolina,No,25,Bank Transfer,6
1149,34,Male,Florida,No,10,PayPal,6
1152,41,Male,Ohio,No,24,Credit Card,7
1154,27,Male,Idaho,No,6,Bank Transfer,3
1157,20,Male,Hawaii,No,6,Venmo,1
1158,37,Male,Maryland,No,11,Cash,3
1161,37,Male,North Dakota,No,9,Venmo,5
1164,26,Male,Tennessee,No,24,Debit Card,4
1170,25,Male,Wyoming,No,3,Cash,2
1172,41,Male,Louisiana,No,15,Debit Card,2
1175,42,Male,Michigan,No,19,Bank Transfer,5
1179,37,Male,South Carolina,No,23,Debit Card,2
1184,23,Male,Louisiana,No,4,Credit Card,7
1194,40,Male,Alaska,No,18,Credit Card,6
1197,30,Male,North Dakota,No,13,Bank Transfer,5
1199,40,Male,New Jersey,No,17,Cash,2
1201,27,Male,Connecticut,No,7,PayPal,7
1204,40,Male,Minnesota,No,23,Bank Transfer,2
1207,22,Male,Mississippi,No,16,Venmo,1
1209,20,Male,Wisconsin,No,8,Debit Card,2
1210,41,Male,Pennsylvania,No,16,Bank Transfer,4
1211,34,Male,Missouri,No,5,Cash,3
1212,23,Male,Oklahoma,No,14,Venmo,1
1213,32,Male,Pennsylvania,No,18,Credit Card,7
1215,30,Male,Vermont,No,5,Cash,1
1222,18,Male,Iowa,No,3,Cash,3
1226,28,Male,North Carolina,No,16,Debit Card,7
1228,27,Male,Illinois,No,19,Bank Transfer,5
1235,38,Male,New Jersey,No,2,Bank Transfer,5
1244,25,Male,New Hampshire,No,22,Debit Card,2
1253,28,Male,Massachusetts,No,8,Cash,3
1262,20,Male,Connecticut,No,2,Credit Card,6
1264,41,Male,Delaware,No,1,Credit Card,5
1267,20,Male,North Dakota,No,14,Debit Card,1
1269,23,Male,Idaho,No,25,Debit Card,5
1273,35,Male,Wisconsin,No,16,Bank Transfer,4
1278,19,Male,Rhode Island,No,5,Venmo,3
1282,29,Male,New Jersey,No,8,Venmo,5
1283,24,Male,New Hampshire,No,20,Venmo,4
1288,24,Male,Utah,No,20,PayPal,4
1290,35,Male,New Hampshire,No,10,PayPal,7
1295,27,Male,Texas,No,21,Cash,1
1299,29,Male,Indiana,No,14,Bank Transfer,6
1302,42,Male,Maine,No,21,Debit Card,7
1304,34,Male,New York,No,10,Credit Card,2
1306,31,Male,Mississippi,No,2,PayPal,1
1312,32,Male,Tennessee,No,12,Venmo,2
1317,28,Male,Arkansas,No,14,Debit Card,5
1318,28,Male,Kentucky,No,19,Cash,4
1323,23,Male,Washington,No,17,Bank Transfer,3
1325,39,Male,Indiana,No,11,Credit Card,6
1326,28,Male,Oregon,No,1,Cash,4
1327,40,Male,Texas,No,17,Cash,4
1331,30,Male,Vermont,No,20,PayPal,5
1332,38,Male,Maryland,No,8,PayPal,5
1334,29,Male,Idaho,No,9,Bank Transfer,3
1338,37,Male,Tennessee,No,19,Credit Card,5
1340,36,Male,Indiana,No,5,Bank Transfer,1
1341,40,Male,Idaho,No,5,Debit Card,1
1349,19,Male,Nebraska,No,23,Credit Card,6
1350,21,Male,South Carolina,No,23,Cash,5
1351,31,Male,Delaware,No,1,Cash,1
1354,39,Male,Oregon,No,4,Cash,1
1358,24,Male,Texas,No,20,Cash,3
1359,19,Male,Nebraska,No,25,Venmo,1
1366,28,Male,Indiana,No,18,Bank Transfer,6
1369,21,Male,Wisconsin,No,2,Cash,7
1374,18,Male,Virginia,No,6,Cash,3
1375,22,Male,New York,No,5,Bank Transfer,3
1376,42,Male,Maine,No,8,Credit Card,2
1379,37,Male,Kentucky,No,24,Venmo,7
1384,36,Male,Wisconsin,No,4,Venmo,4
1386,41,Male,Mississippi,No,1,Bank Transfer,5
1388,21,Male,Maryland,No,20,Credit Card,4
1399,30,Male,Texas,No,25,Credit Card,7
1401,36,Male,Nevada,No,22,Credit Card,1
1402,23,Male,Indiana,No,1,PayPal,7
1404,26,Male,Georgia,No,20,Credit Card,5
1405,36,Male,New Mexico,No,10,Debit Card,7
1407,32,Male,Washington,No,15,Debit Card,4
1415,29,Male,Minnesota,No,3,Credit Card,5
1419,18,Male,Alabama,No,23,Venmo,1
1420,43,Male,Montana,No,4,Debit Card,3
1428,31,Male,South Dakota,No,8,Credit Card,2
1430,24,Male,Maryland,No,6,Credit Card,1
1437,35,Male,Minnesota,No,23,PayPal,6
1440,25,Male,New Mexico,No,25,Cash,6
1441,27,Male,Arizona,No,13,Venmo,4
1442,34,Male,Nebraska,No,3,Venmo,1
1448,23,Male,New Mexico,No,25,PayPal,4
1450,18,Male,New York,No,20,Cash,1
1451,25,Male,Illinois,No,25,Cash,3
1460,20,Male,Maine,No,18,Venmo,6
1463,38,Male,Utah,No,2,Venmo,3
1465,33,Male,Montana,No,23,Bank Transfer,3
1468,30,Male,Ohio,No,16,Debit Card,6
1471,43,Male,California,No,15,Cash,1
1473,39,Male,Indiana,No,11,Cash,7
1475,31,Male,New Jersey,No,6,Credit Card,4
1477,39,Male,Wyoming,No,18,Credit Card,4
1478,24,Male,Oregon,No,1,PayPal,1
1479,28,Male,Washington,No,13,Venmo,5
1484,39,Male,Massachusetts,No,12,Debit Card,5
1486,22,Male,Nebraska,No,3,Cash,6
1487,25,Male,Idaho,No,23,Venmo,1
1492,27,Male,Arkansas,No,10,Bank Transfer,3
1495,43,Male,Montana,No,23,Bank Transfer,6
1500,19,Male,Georgia,No,24,Credit Card,1
1502,37,Male,Alaska,No,13,Debit Card,1
1503,37,Male,Massachusetts,No,20,Cash,6
1509,35,Male,Colorado,No,3,Cash,1
1515,26,Male,Utah,No,1,Venmo,7
1517,20,Male,Nevada,No,5,Bank Transfer,5
1523,38,Male,Tennessee,No,5,Debit Card,4
1525,22,Male,Massachusetts,No,6,Cash,5
1526,29,Male,Oregon,No,22,Cash,6
1536,36,Male,West Virginia,No,8,Venmo,4
1537,18,Male,Michigan,No,17,Cash,3
1540,32,Male,Hawaii,No,19,Cash,1
1541,28,Male,Colorado,No,14,Bank Transfer,4
1545,30,Male,Arkansas,No,17,Debit Card,5
1550,19,Male,Kansas,No,19,Debit Card,1
1554,27,Male,Delaware,No,21,Debit Card,3
1559,35,Male,New Mexico,No,24,Credit Card,1
1560,43,Male,Oregon,No,23,PayPal,6
1563,37,Male,Alabama,No,23,Venmo,5
1568,30,Male,Minnesota,No,9,Cash,4
1571,30,Male,Missouri,No,3,Bank Transfer,1
1572,28,Male,Colorado,No,11,Bank Transfer,6
1573,37,Male,Washington,No,16,Debit Card,4
1574,36,Male,North Dakota,No,25,Debit Card,7
1580,35,Male,Oklahoma,No,6,Bank Transfer,4
1584,37,Male,Maryland,No,8,Venmo,2
1587,25,Male,Oklahoma,No,21,Bank Transfer,7
1592,18,Male,South Dakota,No,24,PayPal,2
1595,40,Male,Colorado,No,3,Cash,6
1597,42,Male,Mississippi,No,15,Debit Card,4
1601,20,Male,Montana,No,24,PayPal,7
1604,23,Male,Iowa,No,17,Debit Card,5
1605,18,Male,Maine,No,25,Credit Card,1
1609,26,Male,Nebraska,No,12,Bank Transfer,5
1610,33,Male,Nevada,No,3,Venmo,4
1611,20,Male,Tennessee,No,1,PayPal,2
1612,41,Male,Arkansas,No,6,Debit Card,4
1614,26,Male,Illinois,No,6,Credit Card,6
1615,30,Male,Kansas,No,22,Cash,5
1626,34,Male,Minnesota,No,3,PayPal,5
1630,35,Male,North Dakota,No,13,Venmo,3
1643,18,Male,Mississippi,No,16,PayPal,6
1644,38,Male,Ohio,No,6,PayPal,4
1648,34,Male,Hawaii,No,8,Debit Card,3
1649,36,Male,Oklahoma,No,22,Credit Card,4
1655,43,Male,Indiana,No,14,Credit Card,3
1656,37,Male,Arizona,No,4,PayPal,4
1664,43,Male,Maine,No,1,Cash,5
1670,42,Male,Wisconsin,No,22,Bank Transfer,3
1671,22,Male,Utah,No,20,Cash,7
1672,31,Male,Utah,No,25,Bank Transfer,7
1673,18,Male,South Carolina,No,15,Venmo,3
1675,35,Male,Alaska,No,10,Debit Card,6
1676,35,Male,Colorado,No,21,Credit Card,2
1682,24,Male,Virginia,No,14,Credit Card,5
1687,22,Male,Illinois,No,25,Cash,2
1689,28,Male,Mississippi,No,13,Venmo,6
1691,40,Male,Nevada,No,1,Cash,2
1695,20,Male,Mississippi,No,20,Debit Card,6
1697,31,Male,West Virginia,No,7,Credit Card,5
1704,39,Male,California,No,12,Bank Transfer,2
1707,37,Male,North Dakota,No,25,Venmo,6
1708,25,Male,Nevada,No,25,Cash,5
1709,35,Male,Florida,No,1,Credit Card,3
1711,19,Male,Arkansas,No,7,Credit Card,3
1712,21,Male,North Carolina,No,19,Credit Card,4
1715,30,Male,South Dakota,No,15,Cash,4
1718,29,Male,Hawaii,No,16,Debit Card,5
1722,34,Male,Delaware,No,24,Credit Card,4
1725,42,Male,Delaware,No,21,PayPal,7
1729,23,Male,Wyoming,No,1,Debit Card,1
1732,21,Male,Idaho,No,12,Cash,4
1735,31,Male,Missouri,No,16,PayPal,3
1740,21,Male,Minnesota,No,23,Cash,7
1742,41,Male,Delaware,No,20,Bank Transfer,4
1744,23,Male,Missouri,No,3,Bank Transfer,7
1753,34,Male,South Dakota,No,14,Venmo,3
1754,25,Male,Colorado,No,23,Credit Card,6
1759,27,Male,Pennsylvania,No,17,Venmo,5
1762,21,Male,Hawaii,No,24,Cash,7
1769,25,Male,Nebraska,No,2,PayPal,1
1774,21,Male,West Virginia,No,17,PayPal,2
1776,18,Male,Iowa,No,12,Cash,5
1778,18,Male,Minnesota,No,4,Cash,6
1785,32,Male,Louisiana,No,4,Debit Card,3
1788,20,Male,Montana,No,10,Bank Transfer,3
1793,38,Male,Iowa,No,22,Debit Card,1
1799,40,Male,North Dakota,No,1,Cash,7
1811,41,Male,Maryland,No,16,Cash,5
1814,40,Male,Illinois,No,24,PayPal,7
1815,32,Male,Montana,No,24,Cash,3
1817,26,Male,Virginia,No,4,Cash,7
1818,32,Male,Delaware,No,20,Cash,7
1834,34,Male,Louisiana,No,19,PayPal,6
1838,41,Male,Montana,No,8,Venmo,4
1839,37,Male,Vermont,No,11,Credit Card,3
1842,31,Male,Vermont,No,7,PayPal,1
1852,28,Male,Delaware,No,4,Bank Transfer,6
1854,29,Male,North Dakota,No,11,PayPal,6
1859,22,Male,Maine,No,8,Debit Card,2
1861,18,Male,Kansas,No,4,Credit Card,4
1862,29,Male,South Dakota,No,19,Debit Card,4
1865,19,Male,Wyoming,No,21,Venmo,3
1867,31,Male,Alaska,No,9,Credit Card,6
1870,18,Male,West Virginia,No,16,Debit Card,1
1873,43,Male,Alaska,No,24,Credit Card,4
1879,34,Male,Oklahoma,No,5,Credit Card,4
1881,34,Male,New Jersey,No,8,Debit Card,4
1885,27,Male,Arizona,No,15,Bank Transfer,5
1891,36,Male,Hawaii,No,5,Credit Card,7
1893,39,Male,California,No,12,Venmo,7
1894,28,Male,Delaware,No,10,PayPal,6
1896,31,Male,Washington,No,3,Debit Card,4
1903,31,Male,New Mexico,No,21,Venmo,4
1907,23,Male,Vermont,No,24,PayPal,6
1909,18,Male,Georgia,No,19,Debit Card,5
1911,29,Male,New York,No,13,Debit Card,3
1913,29,Male,Colorado,No,5,Credit Card,5
1917,26,Male,Connecticut,No,3,Debit Card,5
1920,34,Male,Virginia,No,20,PayPal,5
1923,18,Male,Kentucky,No,9,PayPal,4
1928,40,Male,Florida,No,8,Cash,1
1929,25,Male,Mississippi,No,10,PayPal,7
1935,34,Male,Michigan,No,23,Bank Transfer,2
1938,43,Male,Delaware,No,11,Bank Transfer,4
1946,35,Male,Georgia,No,9,Credit Card,1
1954,25,Male,Colorado,No,3,PayPal,6
1955,26,Male,Colorado,No,3,Venmo,3
1963,40,Male,Iowa,No,20,PayPal,6
1968,37,Male,Georgia,No,4,Venmo,2
1971,28,Male,Maryland,No,4,Credit Card,5
1974,24,Male,Maryland,No,9,Venmo,1
1975,27,Male,Tennessee,No,2,PayPal,6
1986,23,Male,Tennessee,No,6,Credit Card,6
1991,32,Male,Connecticut,No,15,PayPal,2
1994,32,Male,Arkansas,No,17,Cash,7
1995,33,Male,Nevada,No,24,Credit Card,7
1998,42,Male,Connecticut,No,10,Debit Card,5
1999,20,Male,Vermont,No,19,Cash,3
2001,26,Male,California,No,25,Cash,5
2003,31,Male,New York,No,19,PayPal,1
2008,26,Male,Virginia,No,8,PayPal,3
2011,24,Male,Texas,No,3,Debit Card,5
2014,39,Male,Virginia,No,25,Debit Card,3
2020,31,Male,Idaho,No,23,Cash,6
2029,29,Male,Ohio,No,10,Venmo,5
2032,21,Male,North Carolina,No,2,Credit Card,4
2038,39,Male,Illinois,No,7,Venmo,5
2051,35,Male,Mississippi,No,10,Debit Card,2
2054,19,Male,Wyoming,No,16,Credit Card,6
2059,29,Male,Washington,No,17,Bank Transfer,3
2061,21,Male,Wisconsin,No,23,Bank Transfer,3
2062,32,Male,Michigan,No,22,Debit Card,2
2065,31,Male,Arkansas,No,5,Bank Transfer,4
2066,27,Male,Oregon,No,6,Bank Transfer,5
2070,36,Male,Texas,No,3,Debit Card,3
2073,39,Male,Massachusetts,No,22,Bank Transfer,7
2074,38,Male,Texas,No,2,PayPal,1
2080,32,Male,Montana,No,16,PayPal,3
2081,29,Male,South Dakota,No,17,Debit Card,5
2092,26,Male,Washington,No,24,Bank Transfer,3
2094,21,Male,Washington,No,4,Debit Card,2
2096,36,Male,New Mexico,No,1,Bank Transfer,6
2098,33,Male,Iowa,No,5,Credit Card,7
2103,23,Male,Idaho,No,23,Cash,4
2104,30,Male,Indiana,No,21,Venmo,7
2112,41,Male,Missouri,No,15,Bank Transfer,2
2113,43,Male,Tennessee,No,7,Cash,6
